"ID";"Ano";"Número";"Tipo de Matéria Legislativa/Sigla";"Tipo de Matéria Legislativa/Descrição";"Autorias";"Texto Original";"Ementa"  
"26713";"2026";"1369";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26713/1369r.pdf";"SOLICITA EXTENSÃO DA REDE DE ÁGUA NO MORRO GRANDE."
"26714";"2026";"1370";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26714/1370r.pdf";"SOLICITA AMPLIAÇÃO DE ATENDIMENO DA LINHA 208 – ITAMBÉZINHO, PARA QUE ALINHA PASSE A ATENDER, TAMBÉM, ÀS SEGUNDAS, QUARTAS E SEXTAS, COM ALTERAÇÃO DO HORÁRIO DE SAÍDA (DO TERMINAL URBANO) DAS 15:05H PARA 16:30H."
"26715";"2026";"1371";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26715/1371r.pdf";"SOLICITA EXTENSÃO DA REDE DE ABASTECIMENTO DE ÁGUA PARALELAMENTE À RUA SEBASTIÃO BORGES, NA REGIÃO DO ITAQUI DE CIMA."
"26716";"2026";"1372";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26716/1372r.pdf";"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA CEREJEIRAS, BAIRRO JARDIM GUARANI."
"26717";"2026";"1373";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26717/1373r.pdf";"SOLICITA INSTALAÇÃO DE FECHAMENTO NA PARTE LATERAL DA VILA OLIMPICA DE CAMPO LARGO, DE FORMA A CESSAR OS TRANSTORNOS DECORRENTES DE CHUVAS E VENTOS FORTES."
"26718";"2026";"1374";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26718/1374r.pdf";"SOLICITA DENOMINAÇÃO DE “ESCOLA MUNICIPAL ANTONIA OBRETE TAQUES DE CAMARGO” PARA A ESCOLA MUNICIPAL LOCALIZADA NA RUA ROMUALDO PORTUGAL."
"26720";"2026";"1375";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26720/1375r.pdf";"SOLICITA TRIBUNA LIVRE PARA O REPRESENTANTE DO INSTITUTO FEDERAL DO PARANÁ – CAMPUS CAMPO LARGO (IFPR)."
"26721";"2026";"1376";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26721/1376r.pdf";"SOLICITA TRIBUNA LIVRE PARA O REPRESENTANTE DA JONI’S HOUSE."
"26719";"2026";"1377";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26719/1377r.pdf";"SOLICITA IMPLANTAÇÃO DE REDUTOR DE VELOCIDADE NA RUA JOÃO LAMBACH JUNIOR, BAIRRO SANTA RITA."
"26722";"2026";"1378";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26722/1378r.pdf";"SOLICITA INSTALAÇÃO DE LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA ANTONINA, BAIRRO VILA CONCEIÇÃO."
"26723";"2026";"1379";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26723/1379r.pdf";"SOLICITA INSTALAÇÃO DE LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA LONDRINA, BAIRRO VILA CONCEIÇÃO."
"26724";"2026";"1380";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26724/1380r.pdf";"SOLICITA CRIAÇÃO DE VAGA EXCLUSIVA PARA CARGA E DESCARGA NA RUA MONSENHOR ALUISIO DOMANSKI, EM FRENTE AO NUMERAL 143 – BAIRRO: CENTRO."
"26725";"2026";"1381";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26725/1381r.pdf";"SOLICITA INSTALAÇÃO DE LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA TRÊS, BAIRRO VILA CONCEIÇÃO."
"26726";"2026";"1383";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26726/1383r.pdf";"SOLICITA INFORMAÇÕES SOBRE OS ATENDIMENTOS FEITOS PELAS AMBULÂNCIAS DO POSTO DE SAÚDE DO SÃO SILVESTRE, INTERIOR DO MUNICIPIO."
"26727";"2026";"1384";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26727/1384r.pdf";"SOLICITA COLETA DE LIXO ORGÂNICO E RECICLÁVEL SEMANAL NAS LOCALIDADES DE BARREIRO E GEADA, TRÊS CORREGOS."
"26728";"2026";"1386";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26728/1386r.pdf";"SOLICITA CAMPANHA DE VACINAÇÃO CONTRA A GRIPE NA PRAÇA DO MUSEU AOS SABADOS."
"26729";"2026";"1387";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26729/1387r.pdf";"SOLICITA INSTALAÇÃO DE REDE DE CONTENÇÃO PARA AS BOLAS QUE ESCAPAM DA QUADRA POLIESPORTIVA LOCALIZADA NA AVENIDA ARAPONGAS, PRAÇA DA FERRARIA, DONA FINA."
"26730";"2026";"1388";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26730/1388r.pdf";"SOLICITA PINTURA E SINALIZAÇÃO VIÁRIA DA TRAVESSIA ELEVADA LOCALIZADA NA AVENIDA ARAPONGAS, EM FRENTE À PRAÇA DA FERRARIA, DONA FINA."
"26731";"2026";"1389";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26731/1389r.pdf";"SOLICITA SUBSTITUIÇÃO DAS LÂMPADAS CONVENCIONAIS POR LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA PAVÃO, DONA FINA, FERRARIA."
"26732";"2026";"1390";"REQ";"REQUERIMENTO";"TOMAZINA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26732/1390r.pdf";"SOLICITA REESTRUTURAÇÃO DO PAVIMENTO NA RUA ARLINDO CHEMIM, EM FRENTE AO NÚMERO 999 E ENTRE AS RUAS JOÃO BATISTA VALÕES E ROCHA POMBO."
"26733";"2026";"1391";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26733/1391r.pdf";"SOLICITA PAVIMENTAÇÃO ASFÁLTICA NO PEQUENO TRECHO DA RUA JOÃO NESTOR DE SOUZA, VILA TORRES, FERRARIA."
"26734";"2026";"1392";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26734/1392r.pdf";"SOLICITA TROCA DAS LÂMPADAS QUEIMADAS DA REDE DE IMULINAÇÃO PÚBLICA DA ESTRADA NOSSA SENHORA, MONTE CLARO, FERRARIA."
"26735";"2026";"1393";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26735/1393r.pdf";"SOLICITA PARCERIA COM A PETROBRAS PARA IMPLANTAÇÃO DE UM PARQUE LINEAR NA REGIÃO DA BARRAGEM DO RIO VERDE."
"26736";"2026";"1394";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26736/1394r.pdf";"SOLICITA REVITALIZAÇÃO DO PLAYGROUND DO PÁTIO DO POSTO DE SAÚDE DO CARATUVA."
"26737";"2026";"1395";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26737/1395r.pdf";"SOLICITA CONSTRUÇÃO DE NOVA UNIDADE BÁSICA DE SAÚDE NA REGIÃO DA SEREIA."
"26738";"2026";"1402";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26738/1402_2026_requerimento_polaco_preto.pd.pdf";"SOLICITA TITULO DE VULTO EMÉRITO À PROFESSORA TEREZA APARECIDA DE JESUS SOBOTA."
"26739";"2026";"1404";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26739/1404r.pdf";"REQUER INTERLIGAÇÃO ENTRE AS RUAS DONÁRIA VIDAL E EUCLIDES DE ANDRADE, NO BAIRRO SANTA RITA."
"26740";"2026";"1405";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26740/1405r.pdf";"REQUER IMPLANTAÇÃO DE SISTEMA DE DRENAGEM PLUVIAS NA RUA PRUDENTE DE MORAIS, CERCADINHO."
"26741";"2026";"1406";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26741/1406r.pdf";"REQUER SUBSTITUIÇÃO DE LÂMPADAS EXISTENTES POR ILUMINAÇÃO DE LED NA RUA PRUDENTE DE MORAIS, CERCADINHO."
"26742";"2026";"1407";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26742/1407r.pdf";"REQUER SUBSTITUIÇÃO DE LÂMPADAS EXISTENTES POR ILUMINAÇÃO DE LED NA RUA PRESIDENTE CAMPOS SALES, CERCADINHO."
"26743";"2026";"1408";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26743/1408r.pdf";"REQUER SISTEMA DE DRENAGEM PLUVIAL NA RUA PRESIDENTE CAMPOS SALES, CERCADINHO."
"26744";"2026";"1409";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26744/1409r.pdf";"REQUER TRAVESSIA ELEVADA NA RUA EMA TANER DE ANDRADE, EM FRENTE À ESTRADA PRINCIPAL DA EMPRESA CATERPILLAR."
"26745";"2026";"1412";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26745/1412r.pdf";"SOLICITA REALIZAÇÃO DE CORRIDA DE RUA (MEIA MARATONA) NO ANIVERSÁRIO DE CAMPO LARGO EM 2027."
"26746";"2026";"1413";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26746/1413r.pdf";"SOLICITA AO EXECUTIVO, INFORMAÇÕES SOBRE O ANDAMENTO DA INDICAÇÃO 47/2025."
"26747";"2026";"1414";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26747/1414r.pdf";"SOLICITA REFORÇO DE PATRULHAMENTO DA GUARDA MUNICIPAL NA PRAÇA DO FERRARIA."
"26748";"2026";"1415";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26748/1415r.pdf";"SOLICITA INSTALAÇÃO DE CÂMERAS DE MONITORAMENTO NA PRAÇA DO FERRARIA."
"26749";"2026";"1416";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26749/1416r.pdf";"SOLICITA ESTUDO DE VIABILIDADE PARA DESTINAÇÃO E EXECUÇÃO DE EMENDAS IMPOSITIVAS PARA ORGANIZAÇÕES DA SOCIEDADE CIVIL NA LEI ORÇAMENTÁRIA ANUAL DO EXERCICIO DE 2027."
"26751";"2026";"1418";"REQ";"REQUERIMENTO";"TOMAZINA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26751/1418r.pdf";"SOLICITA CORREÇÃO DE DESNÍVEL NA QUADRA POLIESPORTIVA DO GINÁSIO IVO ROMANO ZANLORENZI, BAIRRO ITAQUI."
"26752";"2026";"1419";"REQ";"REQUERIMENTO";"TOMAZINA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26752/1419r.pdf";"SOLICITA REFORMA E MANUTENÇÃO DOS EQUIPAMENTOS DA ACADEMIA DA TERCEIRA IDADE (ATI), LOCALIZADA NA RUA ANTÔNIO GABARDO JUNIOR, N° 600, ÁGUAS CLARAS."
"26754";"2026";"1421";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26754/1421r.pdf";"SOLICITA INFORMAÇÕES SOBRE O PROJETO, OU PREVISÃO, DE PAVIMENTAÇÃO DA RUA BERNARDO CAVALIN, NO BAIRRO MIQUELETO."
"26755";"2026";"1422";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26755/1422r.pdf";"SOLICITA LIMPEZA E ALARGAMENTO DA ESTRADA DA CACHOEIRA, NO BAIRRO JARDIM CARMELA."
"26756";"2026";"1423";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26756/1423r.pdf";"SOLICITA MANUTENÇÃO DA CALÇADA LOCALIZADA NA RUA RUI BARBOSA, NO TRECHO ENTRE A RUA XAVIER DA SILVA E A AVENIDA VEREADOR ARLINDO CHEMIM, ESPECIALMENTE EM FRENTE AO PONTO DE ÔNIBUS, NAS PROXIMIDADES DA ERCE."
"26757";"2026";"1426";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26757/1426r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA FELIPE MAZUL, BAIRRO ÁGUAS CLARAS."
"26758";"2026";"1427";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26758/1427r.pdf";"SOLICITA REPERFILAMENTO ASFÁLTICO EM TODA EXTENSÃO DA RUA IRENE RINALDIM DE OLIVEIRA, BAIRRO OURO VERDE."
"26759";"2026";"1428";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26759/1428r.pdf";"SOLICITA PAVIMENTAÇÃO ASFÁLTICA EM TODA EXTENSÃO DA RUA LENI DE JESUS FABRIS ZANIN, BAIRRO JARDIM CRISTO REI."
"26760";"2026";"1429";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26760/1429r.pdf";"SOLICITA SUBSTITUIÇÃO DO PONTO DE ÔNIBUS EM FRENTE A ESCOLA MUNICIPAL HANS E. SCHMIDT, RUA PARAÍBA, BAIRRO ITAQUI."
"26777";"2026";"1434";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26777/1434r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA JOÃO ARLINDO BARICHELLO, NO BAIRRO ÁGUAS CLARAS."
"26778";"2026";"1435";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26778/1435r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA JOÃO RODOLFO CASTAGNOLI, NO BAIRRO ÁGUAS CLARAS."
"26779";"2026";"1436";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26779/1436r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA ALBINO GRANDE, NO BAIRRO ÁGUAS CLARAS."
"26780";"2026";"1437";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26780/1437r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA VICENTE DRUZIKI, NO BAIRRO ÁGUAS CLARAS."
"26781";"2026";"1438";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26781/1438r.pdf";"SOLICITA BOCAS DE LOBO E MANILHAMENTO DO SISTEMA DE CRENAGEM PLUVIAL NA RUA ITÁLIA, PROXIMO AO NUMERAL 100, BAIRRO FRANCISCO GORSKI."
"26782";"2026";"1439";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26782/1439r.pdf";"SOLICITA CONSTRUÇÃO DE UM CENTRO DE CONVIVÊNCIA PARA PESSOAS IDOSAS."
"26783";"2026";"1440";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26783/1440r.pdf";"SOLICITA CANALIZAÇÃO DO CORREGO LOCALIZADO NA RUA EUCLIDES DE ALMEIDA, NO BATEIAS, AO LADO DA EMPRESA SABOREARTE."
"26784";"2026";"1441";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26784/1441r.pdf";"SOLICITA INFORMAÇÕES SOBRE O CRONOGRAMA DE LIMPEZA DA PRAÇA DURVAL PARIS DE OLIVEIRA."
"26785";"2026";"1442";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26785/1442r.pdf";"SOLICITA INCLUSÃO DA PRAÇA DURVAL PARIS DE OLIVEIRA NO CRONOGRAMA DE LIMPEZA, CONSERVAÇÃO E MANUTENÇÃO PERIÓDICA."
"26786";"2026";"1443";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26786/1443r.pdf";"SOLICITA SUBSTITUIÇÃO DAS LÂMPADAS COMUNS POR LÂMPADAS DE LAD NA RUA SARACURA – BAIRRO SALGADINHO."
"26787";"2026";"1444";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26787/1444r.pdf";"SOLICITA VISTORIA NA FIAÇÃO DA RUA CAETANO MUNHOZ DA ROCHA, N° 84."
"26788";"2026";"1445";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26788/1445r.pdf";"SOLICITA MEDIDAS PARA REDUÇÃO DE VELOCIDADE NA RUA XV DE NOVEMBRO, EM FRENTE AO CENTRO DE EDUCAÇÃO INFANTIL MARIINHA."
"26790";"2026";"1447";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26790/1447r.pdf";"SOLICITA VAGA DE ESTACIONAMENTO EXCLUSIVA PARA IDOSOS NA RUA BARÃO DO RIO BRANCO."
"26791";"2026";"1450";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26791/1450r.pdf";"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA ALCIDES VALENTINO ZANELLA, BAIRRO RONDINHA."
"26792";"2026";"1451";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26792/1451r.pdf";"SOLICITA FAIXA DE PEDESTRE NA RUA MARIA JOAQUINA, JARDIM ITAQUI."
"26793";"2026";"1452";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26793/1452r.pdf";"SOLICITA IMPLANTAÇÃO DE PONTO DE PARADA OBRIGATÓRIA DO TRANSPORTE COLETIVO E A FISCALIZAÇÃO DO CUMPRIMENTO DOS ITINERÁRIOS NAS IMEDIAÇÕES DA PRAÇA DO DIOGO E DA CLINICA DE FISIOTERAPIA ROCIO."
"26794";"2026";"1453";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26794/1453r.pdf";"SOLICITA INCLUSÃO DE ATRAÇÃO CULTURAL GOSPEL NA PROGRAMAÇÃO OFICIAL DE FESTAS E EVENTOS DO MUNICIPIO DE CAMPO LARGO."
"26795";"2026";"1454";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26795/1454r.pdf";"SOLICITA SINALIZAÇÃO DE TRÂNSITO NO CRUZAMENTO ENTRE A ESTRADA DOM RODRIGO E A RUA CODORNA."
"26796";"2026";"1455";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26796/1455r.pdf";"SOLICITA SINALIZAÇÃO VERTICAL E HORIZONTAL NO CRUZAMENTO DA RUA JOÃO DE BARRO COM A RUA CODORNAS."
"26797";"2026";"1457";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26797/1457r.pdf";"SOLICITA REALIZAÇÃO DE FEIRA DE IMÓVEIS EM CONJUNTO COM A FEIRA DO AGRICULTOR NO MUNICIPIO DE CAMPO LARGO."
"26800";"2026";"1461";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26800/1461r.pdf";"SOLICITA SUBSTITUIÇÃO DE REFLETORES QUEIMADOS DA QUADRA POLIESPORTIVA DA ESCOLA MUNICIPAL ALMEDE BARIDOTTI GALDINO, LOCALIZADA NA RUA ERNESTO CARLOS ZOPPO, NO BAIRRO SANTA ÂNGELA."
"26801";"2026";"1462";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26801/1462r.pdf";"SOLICITA PAVIMENTAÇÃO ASFÁLTICA NA RUA ANTÔNIO GUARESI, NO TRECHO COMPREENDIDO ENTRE O NUMERAL 131 E 187, VILA TORRES, FERRARIA."
"26802";"2026";"1463";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26802/1463r.pdf";"SOLICITA EXTENSÃO DA REDE DE ENERGIA ELETRICA PÚBLICA NA RUA ANTÔNIO GUARESI, NO TRECHO COMPREENDIDO ENTRE O NUMERAL 131 E 187, VILA TORRES, FERRARIA."
"26803";"2026";"1464";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26803/1464r.pdf";"SOLICITA MANILHAMENTO NA TRAVESSA DO LINO COMO FORMA DE COMBATE AO ESCOAMENTO DAS ÁGUAS PLUVIAIS PARA O INTERIOR DAS RESIDENCIAS ALI LOCALIZADAS, NO BAIRRO SANTA ANGÊLA, FERRARIA."
"26806";"2026";"1465";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26806/1465r.pdf";"SOLICITA MANUTENÇÃO URGENTE NO BUEIRO LOCALIZADO NA RUA VEREADOR CONSTANTE PANGRÁCIO."
"26807";"2026";"1466";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26807/1466r.pdf";"SOLICITA PATROLAMENTO E ENSAIBRAMENTO NA AVENIDA DIRÇO RIBAS (ESTRADA DA RATADA)."
"26808";"2026";"1467";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26808/1467r.pdf";"SOLICITA MELHORIA NA ILUMINAÇÃO PÚBLICA DA AVENIDA DIRÇO RIBAS, NO TRECHO COMPREENDIDO ENTRE A VIA DE ACESSO À ASCEL E A RUA ATOS DOS APÓSTOLOS."
"26809";"2026";"1468";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26809/1468r.pdf";"SOLICITA REPINTURA DAS FAIXAS DE SINALIZAÇÃO VIÁRIA DA RUA JOSÉ SOARES PINTO, VILA BANCÁRIA."
"26810";"2026";"1470";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26810/1470r.pdf";"SOLICITA CONSTRUÇÃO DE ESCADA DE ACESSO NA CAIXA D’ÁGUA QUE ATENDE A COMUNIDADE DO MORRO GRANDE."
"26811";"2026";"1471";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26811/1471r.pdf";"SOLICITA CRIAÇÃO DO CARGO PÚBLICO DE ZOOTECNISTA NO QUADRO DE SERVIDORES MUNICIPAIS."
"26812";"2026";"1472";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26812/1472r.pdf";"SOLICITA AMPLIAÇÃO DA ESCOLA MUNICIPAL HANS ERNEST SCHMIDT, BAIRRO ITAQUI."
"26813";"2026";"1473";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26813/1473r.pdf";"SOLICITA IMPLANTAÇÃO DE TELEMEDICINA PARA ATENDIMENTO PSICOLÓGICO E PSIQUIÁTRICO NA REDE MUNICIPAL DE SAÚDE."
